ImageID,JarID,MaxFeretDiamPix,MaxFeretDiamum,MorphNotes,PerimeterPix,Perimeterum,SurfaceAreaPix2,SurfaceAreaum2
14,J251_B1,529.5450878,59.63345583,,1647.828,185.5662162,192221,2437.669933
1,J252_B1,645.1821448,72.65564694,,2059.29,231.902027,291321,3694.416545
2,J252_B1,656.5554051,73.93641949,,2088.194,235.156982,294482,3734.503084
3,J252_B1,669.8552082,75.43414507,,2103.85,236.920045,304365,3859.835342
4,J252_B1,702.086177,79.06375867,,2177.94,245.2635135,329432,4177.725022
5,J252_B1,707.2481884,79.64506626,,2224.526,250.5096847,339677,4307.64802
6,J252_B1,714.4711331,80.45846093,,2235.468,251.7418919,344629,4370.447305
7,J252_B1,652.0996856,73.43464928,,2067.328,232.8072072,298016,3779.31986
8,J252_B1,709.9647879,79.95098963,,2236.244,251.8292793,346220,4390.623732
9,J252_B1,666.8650538,75.09741597,,2094.92,235.9144144,305425,3873.277839
10,J252_B1,690.9355976,77.80806279,,2219.888,249.9873874,336809,4271.277189
1,J253_B1,572.7521279,64.4991135,,1788.642,201.4236486,221389,2807.566857
2,J253_B1,541.3353859,60.96119211,,1689.05,190.2083333,198978,2523.359508
3,J253_B1,599.3204485,67.4910415,,1852.514,208.6164414,236466,2998.767348
4,J253_B1,569.8596318,64.17338196,,1772.514,199.6074324,215243,2729.625741
5,J253_B1,594.9159605,66.9950406,,1796.502,202.3087838,224001,2840.691198
6,J253_B1,596.5986926,67.18453745,,1891.546,213.0119369,247755,3141.929937
7,J253_B1,602.3238332,67.8292605,,1801.1,202.8265766,222201,2817.864317
8,J253_B1,555.3665456,62.54127766,,1707.394,192.2740991,204617,2594.871053
9,J253_B1,609.7425686,68.66470367,,1867.01,210.2488739,243838,3092.256107
10,J253_B1,593.8627788,66.87643905,,1831.38,206.2364865,228545,2898.316391
1,J254_B1,655.9817071,73.87181386,,2099.124,236.3878378,305141,3869.676264
2,J254_B1,660.6133514,74.39339543,,2120.856,238.8351351,309633,3926.642014
3,J254_B1,706.2612831,79.53392828,,2254.13,253.8434685,349965,4438.116326
4,J254_B1,672.625453,75.74610957,,2130.628,239.9355856,313341,3973.665388
5,J254_B1,663.8072009,74.75306316,,2073.188,233.4671171,300635,3812.532972
6,J254_B1,631.0348643,71.06248472,,2006.474,225.9542793,281959,3575.691401
7,J254_B1,665.1105171,74.89983301,,2094.156,235.8283784,306275,3884.057199
8,J254_B1,668.6172298,75.29473309,,2121.52,238.9099099,313407,3974.502374
9,J254_B1,700.7153488,78.90938613,,2225.48,250.6171171,343652,4358.057382
10,J254_B1,679.485835,76.51867511,,2178.174,245.2898649,327745,4156.331162
1,J255_B1,599.4205535,67.50231458,,1824.056,205.4117117,231888,2940.710981
2,J255_B1,550.8983572,62.03810329,,1764.018,198.6506757,218893,2775.913583
3,J255_B1,584.1549452,65.78321455,,1799.572,202.6545045,223721,2837.14035
4,J255_B1,609.9483585,68.68787821,,1843.138,207.5605856,236231,2995.787172
5,J255_B1,596.8492272,67.21275081,,1883.19,212.0709459,245281,3110.555657
6,J255_B1,547.5189494,61.65753935,,1715.814,193.2222973,204133,2588.733159
7,J255_B1,611.9321858,68.91128218,,1899.292,213.8842342,251754,3192.643657
8,J255_B1,591.5285285,66.61357303,,1777.024,200.1153153,217316,2755.914698
9,J255_B1,546.1226968,61.50030369,,1685.814,189.8439189,192697,2443.706375
10,J255_B1,580.1939331,65.33715463,,1801.98,202.9256757,227693,2887.511667
1,J256_B1,688.9303303,77.5822444,,2138.832,240.8594595,318723,4041.917762
2,J256_B1,655.5257432,73.82046658,,2033.774,229.0286036,289416,3670.258096
3,J256_B1,687.1862921,77.3858437,,2163.314,243.6164414,327633,4154.910823
4,J256_B1,645.2317413,72.66123213,,2011.316,226.4995495,277579,3520.145991
5,J256_B1,674.3367111,75.93881882,,2093.838,235.7925676,299231,3794.728005
6,J256_B1,683.2349523,76.94087301,,2163.66,243.6554054,323935,4108.014264
7,J256_B1,682.9736452,76.91144653,,2131.276,240.0085586,315346,3999.091997
8,J256_B1,681.2987597,76.7228333,,2146.628,241.7373874,318539,4039.584348
9,J256_B1,686.0502897,77.25791551,,2136.144,240.5567568,321910,4082.334023
10,J256_B1,683.3161786,76.95002011,,2182.386,245.7641892,330493,4191.1802
1,J257_B1,568.3986277,64.00885447,,1789.726,201.5457207,219369,2781.950024
2,J257_B1,603.8691911,68.00328729,,1894.558,213.3511261,248603,3152.683934
3,J257_B1,577.5127704,65.03522189,,1762.858,198.520045,213465,2707.077855
4,J257_B1,562.8543328,63.38449694,,1800.056,202.709009,223843,2838.687505
6,J257_B1,559.3612428,62.99113095,,1774.184,199.7954955,218807,2774.822965
7,J257_B1,570.8274696,64.2823727,,1847.348,208.0346847,233792,2964.856749
8,J257_B1,593.1778823,66.79931107,,1809.1,203.7274775,220528,2796.647999
9,J257_B1,587.817999,66.19572061,,1894.628,213.359009,247091,3133.509354
10,J257_B1,585.884801,65.97801813,,1823.762,205.3786036,232824,2952.580959
11,J257_B1,546.9698346,61.59570209,,1739.216,195.8576577,211780,2685.709358
1,J258_B1,654.3951406,73.69314646,,2039.608,229.6855856,286068,3627.800097
2,J258_B1,638.5389573,71.90754024,,2028.106,228.3903153,280636,3558.913643
3,J258_B1,644.1987271,72.5449017,,2030.78,228.6914414,281816,3573.877932
4,J258_B1,676.7340689,76.20879154,,2117.264,238.4306306,312888,3967.920623
5,J258_B1,654.4677227,73.70132012,,1996.794,224.8641892,275641,3495.569049
6,J258_B1,648.6023435,73.04080445,,2018.87,227.3502252,276589,3507.591206
7,J258_B1,645.814989,72.72691318,,2000.64,225.2972973,273944,3474.048373
8,J258_B1,667.8158429,75.20448681,,2062.794,232.2966216,288731,3661.5712
9,J258_B1,651.3447628,73.34963545,,2045.52,230.3513514,289069,3665.857581
10,J258_B1,671.6107504,75.63184126,,2095.468,235.9761261,301149,3819.051315
1,J259_B1,635.3455753,71.54792515,,1996.578,224.8398649,276134,3501.821078
2,J259_B1,681.2238986,76.714403,,2145.698,241.6326577,313747,3978.814118
3,J259_B1,658.2438758,74.12656259,,2065.418,232.5921171,295701,3749.961955
4,J259_B1,653.3306973,73.57327672,,2079.888,234.2216216,300492,3810.719503
5,J259_B1,674.2588524,75.93005095,,2130.386,239.9083333,316747,4016.85892
6,J259_B1,662.5722602,74.61399327,,2130.564,239.9283784,312483,3962.784575
7,J259_B1,661.854969,74.53321723,,2075.826,233.7641892,295688,3749.797094
8,J259_B1,663.5435178,74.72336912,,2033.558,229.0042793,283684,3597.567162
9,J259_B1,666.5740769,75.0646483,,2092.87,235.6835586,305574,3875.167397
10,J259_B1,660.981089,74.43480732,,2080.552,234.2963964,300212,3807.168655
1,J260_B1,688.3865193,77.52100443,,2185.596,246.1256757,334962,4247.854273
2,J260_B1,670.9351683,75.5557622,,2114.042,238.0677928,314628,3989.986608
3,J260_B1,663.6098251,74.73083616,,2021.06,227.5968468,286532,3633.68436
4,J260_B1,676.6926924,76.20413203,,2057.85,231.7398649,294184,3730.723967
5,J260_B1,702.9260274,79.15833642,,2213.798,249.3015766,338651,4294.636698
6,J260_B1,646.8237782,72.84051556,,1986.208,223.6720721,275112,3488.860482
7,J260_B1,680.523328,76.63550991,,2154.794,242.656982,321591,4078.288593
8,J260_B1,625.6276848,70.45356811,,1936.514,218.0759009,259056,3285.244704
9,J260_B1,686.598864,77.31969189,,2102.996,236.8238739,310642,3939.437749
10,J260_B1,672.019345,75.67785417,,2023.52,227.8738739,281519,3570.111497
1,J261_B1,611.0360055,68.81036098,,1944.768,219.0054054,263183,3337.58167
2,J261_B1,659.9030232,74.31340351,,2045.788,230.3815315,289961,3677.169568
3,J261_B1,665.6613253,74.96186096,,2046.398,230.4502252,288014,3652.478492
4,J261_B1,658.4178005,74.1461487,,2069.94,233.1013514,296022,3754.032749
5,J261_B1,662.6024449,74.61739244,,2074.908,233.6608108,296645,3761.933386
6,J261_B1,643.6458654,72.4826425,,1981.558,223.1484234,267548,3392.936856
7,J261_B1,674.6851117,75.97805312,,2121.048,238.8567568,305009,3868.002293
8,J261_B1,656.3078546,73.90854218,,2072.348,233.3725225,296004,3753.80448
9,J261_B1,584.3423654,65.80432043,,1800.744,202.7864865,223059,2828.74513
10,J261_B1,657.0722943,73.99462774,,2033.762,229.0272523,288603,3659.947955
2,J262_B1,583.3189522,65.68907119,,1857.316,209.1572072,240134,3045.283459
3,J262_B1,536.1203223,60.37391017,,1608.846,181.1763514,176820,2242.360604
4,J262_B1,591.8057114,66.64478732,,1768.566,199.1628378,213650,2709.423951
5,J262_B1,525.0190473,59.12376659,,1625.598,183.0628378,178454,2263.082339
6,J262_B1,593.0236083,66.78193787,,1832.044,206.3112613,234262,2970.817101
7,J262_B1,571.4017851,64.34704787,,1748.12,196.8603604,208755,2647.347516
8,J262_B1,564.2853888,63.54565189,,1736.234,195.5218468,209939,2662.362531
9,J262_B1,550.4361907,61.98605751,,1680.82,189.2815315,195556,2479.963071
10,J262_B1,589.2113373,66.35262807,,1805.164,203.2842342,223017,2828.212503
11,J262_B1,592.7562737,66.75183262,,1783.394,200.8326577,218748,2774.07475
1,J263_B1,562.6508687,63.36158431,,1733.724,195.2391892,200872,2547.37846
2,J263_B1,585.8958952,65.97926748,,1828.374,205.897973,231389,2934.382863
3,J263_B1,581.5883424,65.4941827,,1795.47,202.1925676,225047,2853.956152
4,J263_B1,617.2795153,69.51345893,,1898.972,213.8481982,239823,3041.339481
5,J263_B1,638.117544,71.86008378,,1906.272,214.6702703,248684,3153.711144
6,J263_B1,540.6153901,60.8801115,,1706.222,192.1421171,203487,2580.540845
7,J263_B1,587.6061606,66.17186493,,1871.838,210.7925676,243266,3085.002232
8,J263_B1,601.1031525,67.69179645,,1865.456,210.0738739,238163,3020.288025
9,J263_B1,633.5929293,71.3505551,,1956.692,220.3481982,252658,3204.107824
10,J263_B1,582.8421742,65.63537998,,1805.418,203.3128378,227647,2886.928313
1,J264_B1,673.7314005,75.87065321,,2128.652,239.7130631,312096,3957.876796
2,J264_B1,649.9861537,73.19663893,,2060.59,232.0484234,294121,3729.925026
3,J264_B1,694.5250175,78.21227675,,2124.258,239.2182432,308579,3913.275607
4,J264_B1,672.7287715,75.75774454,,2087.698,235.1011261,306269,3883.981109
5,J264_B1,682.226502,76.82730878,,2133.442,240.2524775,312202,3959.221045
6,J264_B1,670.636265,75.52210191,,2115.264,238.2054054,312990,3969.214147
7,J264_B1,640.4201746,72.11938903,,2041.214,229.8664414,282860,3587.117523
8,J264_B1,662.8944109,74.6502715,,2088.614,235.2042793,300766,3814.194262
9,J264_B1,668.0493994,75.23078822,,2048.5,230.6869369,294349,3732.816431
10,J264_B1,652.0996856,73.43464928,,2034.908,229.1563063,289933,3676.814483
1,J265_B1,601.8238945,67.77296109,,1864.928,210.0144144,238811,3028.505702
2,J265_B1,592.8659208,66.76418027,,1864.566,209.9736486,244189,3096.707349
3,J265_B1,583.520351,65.71175124,,1812.948,204.1608108,230143,2918.581588
5,J265_B1,614.721075,69.22534628,,1851.394,208.4903153,238100,3019.489084
6,J265_B1,572.7128425,64.49468947,,1791.394,201.7335586,223943,2839.955665
7,J265_B1,608.0542739,68.47458039,,1919.202,216.1263514,255599,3241.404411
8,J265_B1,587.7286789,66.18566204,,1800.718,202.7835586,224562,2847.805576
9,J265_B1,600.6563077,67.64147609,,1857.698,209.2002252,242335,3073.195662
10,J265_B1,582.4396964,65.5900559,,1836.132,206.7716216,234656,2975.813651
11,J265_B1,579.939652,65.30851937,,1737.712,195.6882883,203782,2584.281917
1,J266_B1,651.8067198,73.40165764,,2063.226,232.3452703,301292,3820.864784
2,J266_B1,694.5451749,78.21454672,,2199.62,247.704955,338655,4294.687424
3,J266_B1,665.2074864,74.91075297,,2088.028,235.1382883,298850,3789.896315
4,J266_B1,628.4974145,70.77673587,,1991.456,224.2630631,275409,3492.626917
5,J266_B1,639.1533462,71.97672818,,2053.52,231.2522523,294103,3729.696758
6,J266_B1,651.5681085,73.37478699,,2034.284,229.086036,292291,3706.717697
7,J266_B1,624.6735147,70.34611652,,1976.756,222.6076577,270941,3435.965526
8,J266_B1,662.6567739,74.62351057,,2075.52,233.7297297,298184,3781.450369
9,J266_B1,630.4038388,70.99142329,,1994.298,224.5831081,276200,3502.658063
10,J266_B1,684.8277156,77.12023824,,2152.054,242.3484234,317682,4028.716216
1,J267_B1,557.5033632,62.78191027,,1789.94,201.5698198,223331,2832.194526
2,J267_B1,575.0217387,64.7547003,,1792.934,201.906982,223428,2833.424641
3,J267_B1,536.5901602,60.42681984,,1707.98,192.3400901,202600,2569.292265
4,J267_B1,599.4705998,67.50795043,,1898.106,213.7506757,249212,3160.407029
5,J267_B1,566.2596578,63.76797948,,1751.216,197.209009,210121,2664.670583
6,J267_B1,555.9901078,62.61149863,,1700.68,191.518018,197765,2507.976727
7,J267_B1,591.8487983,66.64963945,,1855.202,208.9191441,241053,3056.93785
8,J267_B1,566.4953663,63.79452323,,1777.012,200.113964,221495,2808.911107
9,J267_B1,566.8341909,63.83267916,,1792.094,201.8123874,224542,2847.551944
10,J267_B1,581.7078304,65.50763856,,1807.624,203.5612613,227906,2890.212848
1,J268_B1,668.0576322,75.23171534,,2091.418,235.520045,300821,3814.89175
2,J268_B1,669.4632178,75.390002,,2143.226,241.3542793,311738,3953.336783
3,J268_B1,695.9109138,78.36834615,,2183.214,245.8574324,330166,4187.033317
4,J268_B1,656.2941414,73.90699791,,2087.022,235.025,299979,3804.213842
5,J268_B1,700.7089267,78.90866292,,2219.48,249.9414414,340740,4321.128561
6,J268_B1,681.0653419,76.69654751,,2151.098,242.2407658,318158,4034.752658
7,J268_B1,678.065631,76.35874223,,2181.366,245.6493243,324378,4113.632213
8,J268_B1,694.4127015,78.19962855,,2149.176,242.0243243,318862,4043.680505
9,J268_B1,699.2460225,78.74392145,,2186.946,246.2777027,324199,4111.362207
10,J268_B1,653.3911539,73.5800849,,2071.608,233.2891892,294971,3740.704387
1,J269_B1,637.3601807,71.77479512,,1931.992,217.5666667,259961,3296.721553
2,J269_B1,640.794819,72.16157872,,1978.194,222.7695946,271207,3439.338832
3,J269_B1,619.8524018,69.8031984,,1909.94,215.0833333,254277,3224.639335
4,J269_B1,622.0972593,70.05599767,,1912.558,215.3781532,252314,3199.745353
5,J269_B1,655.686663,73.83858818,,1989.1,223.9977477,272666,3457.841287
6,J269_B1,653.434771,73.58499673,,1978.552,222.8099099,270622,3431.920096
7,J269_B1,585.7029964,65.95754464,,1856.502,209.0655405,240237,3046.589664
8,J269_B1,595.69791,67.08309797,,1868.96,210.4684685,243474,3087.640005
9,J269_B1,672.2477222,75.70357232,,2070.004,233.1085586,303019,3842.765908
10,J269_B1,611.4188417,68.85347316,,1876.628,211.331982,245439,3112.55935
1,J270_B1,687.0997016,77.37609252,,2210.436,248.922973,334180,4237.937262
2,J270_B1,693.4616067,78.09252328,,2214.334,249.3619369,334302,4239.484417
3,J270_B1,701.0235374,78.94409205,,2195.862,247.2817568,343095,4350.99373
4,J270_B1,659.5703147,74.27593634,,2102.716,236.7923423,310171,3933.464715
5,J270_B1,698.2220277,78.62860672,,2220.282,250.0317568,347503,4406.894225
6,J270_B1,697.2660898,78.52095606,,2199.416,247.681982,335862,4259.267714
7,J270_B1,722.9280739,81.41081913,,2285.99,257.4313063,364737,4625.448929
8,J270_B1,666.4870591,75.054849,,2082.042,234.4641892,301134,3818.861091
9,J270_B1,676.3113188,76.16118455,,2096.03,236.0394144,310045,3931.866833
10,J270_B1,696.528535,78.43789809,,2204.946,248.3047297,343655,4358.095427
1,J271_B1,603.3050638,67.93975944,,1875.698,211.2272523,245109,3108.374422
2,J271_B1,595.3990259,67.04943985,,1860.87,209.5574324,245734,3116.300422
3,J271_B1,584.2268395,65.79131075,,1888.794,212.702027,249476,3163.754971
4,J271_B1,597.8503157,67.325486,,1813.252,204.195045,224337,2844.952216
5,J271_B1,614.9211332,69.24787536,,1844.858,207.7542793,235410,2985.375578
6,J271_B1,581.3381116,65.46600356,,1828.018,205.8578829,234428,2972.922247
7,J271_B1,609.9319634,68.68603191,,1865.138,210.0380631,239119,3032.411635
8,J271_B1,574.1471937,64.65621551,,1774.208,199.7981982,220311,2793.896092
9,J271_B1,626.5277328,70.55492486,,1945.024,219.0342342,263733,3344.55655
10,J271_B1,595.6483862,67.07752097,,1846.806,207.9736486,233366,2959.454387
1,J272_B1,692.2001156,77.95046347,,2199.124,247.6490991,332322,4214.374848
2,J272_B1,713.2355852,80.31932266,,2263.468,254.895045,347622,4408.403336
3,J272_B1,683.2173885,76.9388951,,2190.48,246.6756757,323340,4100.468712
4,J272_B1,689.6680361,77.66531938,,2186.844,246.2662162,331801,4207.767734
5,J272_B1,658.7844868,74.18744221,,2097.71,236.2286036,305112,3869.308498
6,J272_B1,684.853999,77.12319809,,2199.774,247.7222973,332869,4221.311683
7,J272_B1,673.6171019,75.85778175,,2130.22,239.8896396,309376,3923.382842
8,J272_B1,709.4596535,79.89410512,,2248.442,253.2029279,344717,4371.563286
9,J272_B1,680.624713,76.64692714,,2145.316,241.5896396,314548,3988.97208
10,J272_B1,692.5467493,77.9894988,,2224.462,250.5024775,343943,4361.747727
1,J273_B1,591.7541719,66.63898332,,1810.642,203.9011261,225424,2858.737115
2,J273_B1,576.7399761,64.94819551,,1708.464,192.3945946,200659,2544.677279
3,J273_B1,586.6856058,66.06819885,,1843.202,207.5677928,234885,2978.717738
4,J273_B1,597.930598,67.3345268,,1934.552,217.854955,247562,3139.482388
5,J273_B1,538.3799773,60.62837582,,1689.088,190.2126126,198333,2515.179876
6,J273_B1,563.8412897,63.49564073,,1791.788,201.7779279,219375,2782.026114
7,J273_B1,599.3413051,67.49339021,,1882.004,211.9373874,245221,3109.794761
8,J273_B1,565.862174,63.72321779,,1762.52,198.481982,215226,2729.410153
9,J273_B1,594.4854918,66.94656439,,1809.878,203.8150901,227456,2884.506128
10,J273_B1,563.6204397,63.47077024,,1746.846,196.7168919,202277,2565.196108
1,J274_B1,693.1067739,78.05256463,,2174.36,244.8603604,331005,4197.67318
2,J274_B1,706.2046446,79.52755007,,2224.844,250.5454955,342642,4345.248965
3,J274_B1,691.2973311,77.84879855,,2160.538,243.3038288,318737,4042.095305
4,J274_B1,702.4884341,79.10905789,,2192.004,246.8472973,334284,4239.256148
5,J274_B1,720.5060721,81.13807118,,2225.276,250.5941441,341934,4336.270392
6,J274_B1,686.1231668,77.26612239,,2170.564,244.4328829,326065,4135.026073
7,J274_B1,695.5724261,78.33022816,,2199.66,247.7094595,339008,4299.164029
8,J274_B1,698.7481664,78.68785658,,2180.908,245.5977477,329705,4181.187099
9,J274_B1,707.1477922,79.63376038,,2235.238,251.715991,347194,4402.975611
10,J274_B1,672.4024093,75.72099204,,2141.94,241.2094595,318439,4038.316188
1,J275_B1,517.1479479,58.23738152,,1587.19,178.7376126,170829,2166.385135
2,J275_B1,601.3825737,67.7232628,,1825.496,205.5738739,233398,2959.860198
4,J275_B1,558.9284391,62.94239179,,1735.036,195.3869369,209982,2662.90784
5,J275_B1,544.6292317,61.33212069,,1688.528,190.1495495,201461,2554.847922
6,J275_B1,608.0131578,68.4699502,,1842.628,207.5031532,231832,2940.000812
7,J275_B1,537.0819304,60.48219937,,1606.058,180.8623874,174487,2212.77443
8,J275_B1,593.1778823,66.79931107,,1843.966,207.6538288,236817,3003.21859
9,J275_B1,569.0166957,64.07845672,,1753.496,197.4657658,209322,2654.537984
10,J275_B1,562.3184151,63.32414584,,1752.808,197.3882883,215419,2731.857702
11,J275_B1,586.533034,66.05101734,,1833.036,206.422973,235981,2992.616772
1,J276_B1,651.627194,73.38144077,,2032.438,228.8781532,288590,3659.783094
2,J276_B1,659.5786534,74.27687538,,2112.314,237.8731982,311484,3950.115656
3,J276_B1,646.7456996,72.83172293,,2015.85,227.0101351,279985,3550.657921
4,J276_B1,673.5948337,75.85527407,,2142.156,241.2337838,315791,4004.73531
5,J276_B1,664.2687709,74.80504177,,2107.622,237.3448198,307377,3898.032323
6,J276_B1,650.664276,73.27300405,,2086.614,234.9790541,303636,3850.590455
7,J276_B1,649.1995071,73.1080526,,2057.468,231.6968468,294944,3740.361984
8,J276_B1,666.7060822,75.07951376,,2075.824,233.763964,304245,3858.31355
9,J276_B1,659.5104245,74.26919195,,2087.342,235.061036,302351,3834.294599
10,J276_B1,656.9208476,73.97757293,,2067.812,232.8617117,296505,3760.157962
1,J277_B1,668.2312474,75.2512666,,2102.45,236.7623874,312599,3964.255641
2,J277_B1,651.9148717,73.4138369,,2064.526,232.4916667,293502,3722.075116
3,J277_B1,657.1156671,73.99951206,,2105.214,237.0736486,305123,3869.447995
4,J277_B1,695.6701805,78.34123654,,2164.666,243.7686937,322168,4085.605876
5,J277_B1,688.0879304,77.48737955,,2122.806,239.0547297,308701,3914.822762
6,J277_B1,684.3420198,77.06554277,,2112.678,237.9141892,314937,3993.905223
7,J277_B1,692.0238435,77.93061301,,2146.22,241.6914414,320177,4060.35681
8,J277_B1,683.6153889,76.98371497,,2130.972,239.9743243,319312,4049.387225
9,J277_B1,654.7090957,73.72850177,,2108.042,237.3921171,305544,3874.786949
10,J277_B1,661.7529751,74.52173143,,2081.736,234.4297297,300280,3808.031004
1,J278_B1,619.9233824,69.81119171,,1935.876,218.0040541,262519,3329.161087
2,J278_B1,613.5552135,69.09405557,,1952.456,219.8711712,266745,3382.753531
3,J278_B1,601.8986626,67.78138092,,1912.616,215.3846847,249629,3165.695256
4,J278_B1,632.9676137,71.28013668,,1919.762,216.1894144,254305,3224.99442
5,J278_B1,610.724979,68.77533547,,1827.354,205.7831081,226133,2867.72837
6,J278_B1,625.6077046,70.45131809,,1898.016,213.7405405,251729,3192.326617
7,J278_B1,653.5212315,73.59473328,,2008.87,226.2240991,280164,3552.927928
8,J278_B1,599.9841665,67.56578452,,1893.138,213.1912162,250625,3178.32613
9,J278_B1,623.7707912,70.24445847,,1941.928,218.6855856,262858,3333.460149
10,J278_B1,588.5312226,66.27603858,,1867.456,210.2990991,243643,3089.783195
1,J279_B1,701.0855868,78.95107959,,2176.308,245.0797297,336939,4272.925797
2,J279_B1,681.8511568,76.78504018,,2139.456,240.9297297,313183,3971.661695
3,J279_B1,669.1023838,75.34936755,,2103.506,236.8813063,310303,3935.138686
4,J279_B1,667.1828835,75.1332076,,2084.946,234.7912162,303891,3853.824263
5,J279_B1,691.5099421,77.87274123,,2154.016,242.5693694,323553,4103.169893
6,J279_B1,663.2842528,74.69417261,,2095.176,235.9432432,306410,3885.769215
7,J279_B1,678.7967295,76.44107314,,2154.398,242.6123874,320407,4063.273578
8,J279_B1,604.0504946,68.02370435,,1950.998,219.706982,264174,3350.149136
9,J279_B1,605.5617227,68.19388769,,1884.654,212.2358108,244586,3101.741945
10,J279_B1,677.7846266,76.32709759,,2151.29,242.2623874,321004,4070.844493
1,J280_B1,687.2124853,77.38879339,,2173.416,244.7540541,325382,4126.36454
2,J280_B1,672.6812024,75.75238766,,2069.328,233.0324324,297078,3767.424519
3,J280_B1,652.1541229,73.44077961,,2026.322,228.1894144,285777,3624.109752
4,J280_B1,688.7067591,77.55706747,,2131.034,239.9813063,313654,3977.634729
5,J280_B1,658.2400778,74.12613489,,2093.762,235.784009,304139,3856.9693
6,J280_B1,675.1148051,76.02644202,,2089.62,235.3175676,303962,3854.724657
7,J280_B1,612.6940509,68.9970778,,1922.132,216.4563063,251766,3192.795836
8,J280_B1,666.3069863,75.03457053,,2113.634,238.0218468,308587,3913.377059
9,J280_B1,667.5327707,75.17260931,,2094.194,235.8326577,301468,3823.096745
10,J280_B1,676.2137236,76.1501941,,2058.922,231.8605856,292640,3711.143576
2,J281_B1,616.3846202,69.41268245,,1912.602,215.3831081,251668,3191.55304
3,J281_B1,614.9056838,69.24613556,,1945.52,219.0900901,262532,3329.325948
4,J281_B1,602.0307301,67.79625339,,1885.712,212.354955,246463,3125.545309
5,J281_B1,597.8770777,67.32849974,,1851.814,208.5376126,236184,2995.191137
6,J281_B1,584.1823345,65.78629893,,1845.316,207.8058559,239664,3039.323107
7,J281_B1,523.6506469,58.96966744,,1652.502,186.0925676,189936,2408.692476
8,J281_B1,618.604882,69.66271194,,1870.54,210.6463964,241438,3061.820266
9,J281_B1,591.2495243,66.58215364,,1876.12,211.2747748,242590,3076.42947
10,J281_B1,600.553911,67.62994493,,1849.864,208.318018,236895,3004.207755
11,J281_B1,586.4366974,66.04016863,,1848.12,208.1216216,239983,3043.368537
1,J282_B1,694.4242219,78.20092589,,2180.246,245.5231982,325865,4132.489753
2,J282_B1,651.8604145,73.40770434,,2034.958,229.1619369,286732,3636.22068
3,J282_B1,691.5959803,77.88243021,,2191.736,246.8171171,330325,4189.049692
4,J282_B1,661.7854637,74.52539006,,2059.698,231.947973,290889,3688.938093
5,J282_B1,659.4619019,74.26372769,,2090.768,235.4468468,307855,3904.094128
6,J282_B1,683.6519582,76.98783313,,2141.85,241.1993243,322208,4086.11314
7,J282_B1,709.1431449,79.85846226,,2277.188,256.4400901,356387,4519.557564
8,J282_B1,688.839604,77.57202748,,2192.768,246.9333333,330886,4196.164069
9,J282_B1,690.2412622,77.72987187,,2193.212,246.9833333,333929,4234.75418
10,J282_B1,709.3898787,79.8862476,,2231.914,251.3416667,348979,4425.612268
2,J283_B1,597.1817144,67.25019306,,1863.952,209.9045045,242595,3076.492878
3,J283_B1,578.4747185,65.14354938,,1835.356,206.6842342,237629,3013.51605
6,J283_B1,594.4451194,66.94201795,,1878.004,211.4869369,243953,3093.714492
7,J283_B1,609.1912672,68.60262018,,1905.534,214.5871622,249710,3166.722466
10,J283_B1,572.9153515,64.51749454,,1807.992,203.6027027,229535,2910.871175
11,J283_B1,536.0270516,60.36340671,,1681.674,189.3777027,198318,2514.989652
13,J283_B1,539.1892061,60.71950519,,1669.444,188.0004505,195569,2480.127932
14,J283_B1,608.5425211,68.52956319,,1850.424,208.3810811,230774,2926.583678
15,J283_B1,576.2794461,64.89633402,,1817.292,204.65,215238,2729.562333
16,J283_B1,611.0720089,68.81441542,,1893.304,213.2099099,248310,3148.968225
1,J284_B1,706.1472934,79.5210916,,2247.926,253.1448198,355438,4507.522725
2,J284_B1,680.8773752,76.67538009,,2151.634,242.3011261,318338,4037.035346
3,J284_B1,652.2238879,73.44863602,,2074.692,233.6364865,298002,3779.142318
4,J284_B1,676.7045145,76.20546334,,2148.486,241.9466216,328488,4165.753591
5,J284_B1,696.2535458,78.40693083,,2218.602,249.8425676,337118,4275.195804
6,J284_B1,669.0844491,75.34734787,,2126.748,239.4986486,307906,3904.74089
7,J284_B1,667.3290043,75.14966265,,2129.902,239.8538288,315759,4004.329498
8,J284_B1,685.2919086,77.17251223,,2169.57,244.3209459,325921,4133.199923
9,J284_B1,696.2255382,78.40377682,,2218.692,249.8527027,342766,4346.821484
10,J284_B1,669.7223305,75.41918136,,2122.156,238.9815315,311612,3951.738901
1,J285_B1,578.3640722,65.13108921,,1763.494,198.5916667,212006,2688.5754
2,J285_B1,557.1543772,62.74261005,,1714.578,193.0831081,205281,2603.291636
3,J285_B1,664.8706641,74.87282253,,1939.736,218.4387387,249644,3165.88548
4,J285_B1,588.7180989,66.29708321,,1824.986,205.5164414,229502,2910.452682
5,J285_B1,576.9870016,64.97601369,,1843.024,207.5477477,238892,3029.532911
6,J285_B1,607.0593052,68.36253437,,1894.692,213.3662162,247230,3135.272096
7,J285_B1,636.2342336,71.64799928,,1987.176,223.7810811,275603,3495.087148
8,J285_B1,559.3943153,62.99485533,,1781.024,200.5657658,220513,2796.457775
9,J285_B1,591.4406141,66.60367276,,1858.77,209.3209459,236766,3002.571829
10,J285_B1,621.8239301,70.02521735,,1916.196,215.7878378,254190,3223.536036
