date,Tank,ParentTrt,mV_1,mV_2,mV_3,mV_mean,salinity_1,salinity_2,salinity_3,sal_mean,pH_batch,pH_meas,NBScorr,pHNBS,Swcorr,pHSW,salinity_batch,salinity,temperature,Exposure_vals,Block,bottle_sample,bottle_ID_AUTO,rundate_DDMMMYYYY,Ries_ID_AUTO,Actual_Ries_ID,Recalculated,Flag,UseForCalcite,mV,VindtaTemp,DIC_raw,DIC_corr,DIC_fromAlk,Alk_raw,Alk_corr,AT_Calc_NBS,pCO2_NBS,HCO3_NBS,CO3_NBS,CO2_NBS,SatCalcite_NBS,SatArag_NBS,AT_Calc_SW,pCO2_SW,HCO3_SW,CO3_SW,CO2_SW,SatCalcite_SW,SatArag_SW,pCO2_ATDIC,HCO3_ATDIC,CO3_ATDIC,CO2_ATDIC,SatCalcite_ATDIC,SatArag_ATDIC
20180608,6,400,-85,-85,-85,-85,22.1,22,21.9,22,1,7.857142857,0.1505028,8.007645657,-0.138150177,7.86949548,1,21.812,19.8,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180725,19,2600,-39,-39,-39,-39,20.1,20.1,20.1,20.1,27,7.063583815,0.1387728,7.202356615,-0.138150177,7.064206438,27,20.112,20,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180725,20,2600,-37,-37,-37,-37,20,20,20,20,27,7.028901734,0.1380828,7.166984534,-0.138150177,7.028834357,27,20.012,20,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180725,21,2600,-38,-38,-38,-38,20,20,20,20,27,7.046242775,0.1380828,7.184325575,-0.138150177,7.046175397,27,20.012,20,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180611,5,400,-85,-85,-85,-85,22.1,22,22,22.03333333,4,7.857142857,0.1511928,8.008335657,-0.138150177,7.87018548,4,21.912,20.3,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180611,17,400,-85,-85,-85,-85,22.2,22.1,22.1,22.13333333,4,7.857142857,0.1518828,8.009025657,-0.138150177,7.87087548,4,22.012,22.5,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180716,11,400,-85,-84,-84,-84.33333333,19,19,18.9,18.96666667,22,7.866156788,0.1298028,7.995959588,-0.138150177,7.85780941,22,18.812,18.1,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180728,1,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.138150177,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180728,2,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.138150177,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180728,3,2600,-42,-40,-40,-40.66666667,20.2,20.1,20.1,20.13333333,29,7.080924855,0.1387728,7.219697655,-0.138150177,7.081547478,29,20.112,20,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180725,10,400,-85,-86,-86,-85.66666667,20.1,20.1,20,20.06666667,27,7.87283237,0.1380828,8.01091517,-0.138150177,7.872764993,27,20.012,18.9,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180608,24,400,-85,-86,-86,-85.66666667,22.3,22.2,22.1,22.2,1,7.868571429,0.1518828,8.020454229,-0.138150177,7.882304051,1,22.012,20.6,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180716,5,400,-85,-85,-85,-85,19.9,19.9,19.9,19.9,22,7.877629063,0.1367028,8.014331863,-0.138150177,7.876181686,22,19.812,18.3,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180728,7,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.138150177,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180728,8,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.138150177,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180728,9,2600,-41,-41,-41,-41,20.2,20.2,20.2,20.2,29,7.086705202,0.1394628,7.226168002,-0.138150177,7.088017825,29,20.212,19.8,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180608,10,400,-86,-86,-86,-86,21.4,21.4,21.3,21.36666667,1,7.874285714,0.1463628,8.020648514,-0.138150177,7.882498337,1,21.212,20.7,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180608,12,400,-86,-86,-86,-86,21.4,21.4,21.4,21.4,1,7.874285714,0.1470528,8.021338514,-0.138150177,7.883188337,1,21.312,20.7,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180611,12,400,-86,-86,-86,-86,21.4,21.5,21.5,21.46666667,4,7.874285714,0.1477428,8.022028514,-0.138150177,7.883878337,4,21.412,20.7,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180728,13,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.138150177,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180728,14,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.138150177,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180728,15,2600,-39,-39,-39,-39,20.1,20.1,20.1,20.1,29,7.052023121,0.1387728,7.190795921,-0.138150177,7.052645744,29,20.112,19.8,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180608,22,400,-86,-86,-86,-86,22.1,22.1,22,22.06666667,1,7.874285714,0.1511928,8.025478514,-0.138150177,7.887328337,1,21.912,20.5,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180611,18,400,-86,-86,-86,-86,22.1,22.1,22,22.06666667,4,7.874285714,0.1511928,8.025478514,-0.138150177,7.887328337,4,21.912,22.7,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180608,23,400,-86,-86,-86,-86,22.2,22.1,22.1,22.13333333,1,7.874285714,0.1518828,8.026168514,-0.138150177,7.888018337,1,22.012,20.5,NA,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180728,19,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.138150177,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180728,20,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.138150177,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180728,21,2600,-40,-40,-40,-40,20.1,20.1,20.1,20.1,29,7.069364162,0.1387728,7.208136962,-0.138150177,7.069986784,29,20.112,20.1,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180611,10,400,-87,-86,-86,-86.33333333,21.5,21.5,21.4,21.46666667,4,7.88,0.1470528,8.0270528,-0.138150177,7.888902623,4,21.312,20.7,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180728,12,400,-87,-87,-87,-87,20.2,20.2,20.3,20.23333333,29,7.884393064,0.1401528,8.024545864,-0.138150177,7.886395686,29,20.312,18.8,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180716,6,400,-86,-85,-86,-85.66666667,19.7,19.7,19.7,19.7,22,7.889101338,0.1353228,8.024424138,-0.138150177,7.886273961,22,19.612,18.4,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180730,1,2600,-43,-44,-43,-43.33333333,20.3,20.2,20.2,20.23333333,30,7.098076923,0.1394628,7.237539723,-0.138150177,7.099389546,30,20.212,19.8,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180730,2,2600,-43,-43,-42,-42.66666667,20.1,20.1,20.1,20.1,30,7.086538462,0.1387728,7.225311262,-0.138150177,7.087161084,30,20.112,19.8,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180730,3,2600,-41,-42,-42,-41.66666667,20.1,20.1,20.1,20.1,30,7.069230769,0.1387728,7.208003569,-0.138150177,7.069853392,30,20.112,19.9,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180725,11,400,-86,-87,-87,-86.66666667,20,20,20,20,27,7.89017341,0.1380828,8.02825621,-0.138150177,7.890106033,27,20.012,18.8,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180716,12,400,-86,-86,-86,-86,18.8,18.8,18.8,18.8,22,7.894837476,0.1291128,8.023950276,-0.138150177,7.885800099,22,18.712,18.2,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180716,4,400,-86,-86,-86,-86,19.7,19.7,19.7,19.7,22,7.894837476,0.1353228,8.030160276,-0.138150177,7.892010099,22,19.612,20.4,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180730,7,2600,-41,-41,-42,-41.33333333,20.1,20.1,20.1,20.1,30,7.063461538,0.1387728,7.202234338,-0.138150177,7.064084161,30,20.112,18.4,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180730,8,2600,-40,-41,-42,-41,20.1,20.1,20.1,20.1,30,7.057692308,0.1387728,7.196465108,-0.138150177,7.05831493,30,20.112,18.4,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180730,9,2600,-41,-41,-41,-41,20.2,20.2,20.2,20.2,30,7.057692308,0.1394628,7.197155108,-0.138150177,7.05900493,30,20.212,18.3,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180608,11,400,-87,-87,-87,-87,21.5,21.4,21.3,21.4,1,7.891428571,0.1463628,8.037791371,-0.138150177,7.899641194,1,21.212,20.7,NA,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180611,11,400,-87,-87,-87,-87,21.5,21.5,21.4,21.46666667,4,7.891428571,0.1470528,8.038481371,-0.138150177,7.900331194,4,21.312,20.8,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180725,12,400,-87,-87,-87,-87,20,20,20,20,27,7.895953757,0.1380828,8.034036557,-0.138150177,7.89588638,27,20.012,18.7,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180730,13,2600,-39,-38,-38,-38.33333333,20.2,20.2,20.2,20.2,30,7.011538462,0.1394628,7.151001262,-0.138150177,7.012851084,30,20.212,18.2,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180730,14,2600,-37,-40,-39,-38.66666667,20.1,20.1,20.1,20.1,30,7.017307692,0.1387728,7.156080492,-0.138150177,7.017930315,30,20.112,18.1,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180730,15,2600,-42,-42,-42,-42,20.1,20.1,20.1,20.1,30,7.075,0.1387728,7.2137728,-0.138150177,7.075622623,30,20.112,18.2,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180611,24,400,-87,-87,-87,-87,22.2,22.2,22.1,22.16666667,4,7.891428571,0.1518828,8.043311371,-0.138150177,7.905161194,4,22.012,22.1,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180611,22,400,-87,-87,-87,-87,22.2,22.2,22.2,22.2,4,7.891428571,0.1525728,8.044001371,-0.138150177,7.905851194,4,22.112,22.7,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180611,23,400,-87,-87,-87,-87,22.2,22.1,22.2,22.16666667,4,7.891428571,0.1525728,8.044001371,-0.138150177,7.905851194,4,22.112,22.7,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180730,19,2600,-39,-39,-39,-39,20.1,20.1,20.1,20.1,30,7.023076923,0.1387728,7.161849723,-0.138150177,7.023699546,30,20.112,19.1,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180730,20,2600,-36,-37,-37,-36.66666667,20.1,20.1,20.1,20.1,30,6.982692308,0.1387728,7.121465108,-0.138150177,6.98331493,30,20.112,19.1,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180730,21,2600,-38,-37,-37,-37.33333333,20.1,20.1,20.1,20.1,30,6.994230769,0.1387728,7.133003569,-0.138150177,6.994853392,30,20.112,19.4,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180716,10,400,-87,-86,-86,-86.33333333,18.9,18.9,18.9,18.9,22,7.900573614,0.1298028,8.030376414,-0.138150177,7.892226236,22,18.812,18.1,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180806,22,400,-83,-89,-89,-87,19.9,19.9,19.9,19.9,33,7.901768173,0.1380828,8.039850973,-0.138150177,7.901700796,33,20.012,18.2,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180806,23,400,-90,-90,-87,-89,19.9,19.9,19.9,19.9,33,7.937131631,0.1380828,8.075214431,-0.138150177,7.937064253,33,20.012,18.3,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180801,1,2600,-43,-42,-43,-42.66666667,20.1,20.1,20.1,20.1,31,7.096958175,0.1387728,7.235730975,-0.138150177,7.097580798,31,20.112,19.4,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180801,2,2600,-41,-41,-41,-41,19.9,19.9,19.9,19.9,31,7.068441065,0.1373928,7.205833865,-0.138150177,7.067683687,31,19.912,19.4,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180801,3,2600,-41,-41,-41,-41,19.9,19,19.9,19.6,31,7.068441065,0.1373928,7.205833865,-0.138150177,7.067683687,31,19.912,19.4,EXPOSURE,B3,TRUE,L18_A_20180801_3,NA,L18_A_20180801_3_NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180806,24,400,-92,-91,-91,-91.33333333,19.9,19.9,19.9,19.9,33,7.978388998,0.1380828,8.116471798,-0.138150177,7.978321621,33,20.012,18.3,EXPOSURE,B3,TRUE,L18_A_20180806_24,NA,L18_A_20180806_24_NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180608,4,400,-86,-86,-86,-86,NA,NA,NA,NA,1,7.874285714,NA,NA,-0.138150177,NA,NA,NA,NA,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180617,5,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.138150177,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180801,7,2600,-42,-42,-42,-42,20.1,20.1,20.1,20.1,31,7.085551331,0.1387728,7.224324131,-0.138150177,7.086173953,31,20.112,19.1,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180801,8,2600,-41,-41,-42,-41.33333333,20.1,20.1,20.1,20.1,31,7.074144487,0.1387728,7.212917287,-0.138150177,7.074767109,31,20.112,19.2,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180801,9,2600,-41,-41,-42,-41.33333333,20.1,20.1,20.1,20.1,31,7.074144487,0.1387728,7.212917287,-0.138150177,7.074767109,31,20.112,18.9,EXPOSURE,B3,TRUE,L18_A_20180801_9,NA,L18_A_20180801_9_NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180617,6,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.138150177,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180617,17,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.138150177,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180617,18,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.138150177,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180801,13,2600,-38,-38,-38,-38,20,20,20,20,31,7.017110266,0.1380828,7.155193066,-0.138150177,7.017042889,31,20.012,19.4,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180801,14,2600,-38,-38,-38,-38,20,20,20,20,31,7.017110266,0.1380828,7.155193066,-0.138150177,7.017042889,31,20.012,19.4,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180801,15,2600,-38,-39,-39,-38.66666667,20.1,20,20,20.03333333,31,7.02851711,0.1380828,7.16659991,-0.138150177,7.028449733,31,20.012,19.4,EXPOSURE,B3,TRUE,L18_A_20180801_15,NA,L18_A_20180801_15_NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180617,23,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.138150177,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
