CondLogSN,Site,LogIntMin,DateTimeGMT,uScm,TempC
20371009,BARN,30,2018-06-14 16:00:00,29099.5,19.44
20371009,BARN,30,2018-06-14 16:30:00,29149.6,20.3
20371009,BARN,30,2018-06-14 17:00:00,30041.8,21.31
20371009,BARN,30,2018-06-14 17:30:00,30370.6,21.93
20371009,BARN,30,2018-06-14 18:00:00,30613.4,22.27
20371009,BARN,30,2018-06-14 18:30:00,30249,22.45
20371009,BARN,30,2018-06-14 19:00:00,29653.6,22.49
20371009,BARN,30,2018-06-14 19:30:00,29610.2,22.49
20371009,BARN,30,2018-06-14 20:00:00,29397.1,21.74
20371009,BARN,30,2018-06-14 20:30:00,29760.1,21.27
20371009,BARN,30,2018-06-14 21:00:00,30302.6,20.94
20371009,BARN,30,2018-06-14 21:30:00,29362.2,20.41
20371009,BARN,30,2018-06-14 22:00:00,29075.8,19.07
20371009,BARN,30,2018-06-14 22:30:00,28588.9,18.97
20371009,BARN,30,2018-06-14 23:00:00,27190.8,17.56
20371009,BARN,30,2018-06-14 23:30:00,26693,16.86
20371009,BARN,30,2018-06-15 00:00:00,26731.4,17.07
20371009,BARN,30,2018-06-15 00:30:00,26731.4,17.37
20371009,BARN,30,2018-06-15 01:00:00,26695.3,16.99
20371009,BARN,30,2018-06-15 01:30:00,26518.1,16.86
20371009,BARN,30,2018-06-15 02:00:00,26536,17.21
20371009,BARN,30,2018-06-15 02:30:00,26760.8,17.23
20371009,BARN,30,2018-06-15 03:00:00,26819.9,17.22
20371009,BARN,30,2018-06-15 03:30:00,27563.9,17.42
20371009,BARN,30,2018-06-15 04:00:00,27683.8,17.83
20371009,BARN,30,2018-06-15 04:30:00,27890,17.98
20371009,BARN,30,2018-06-15 05:00:00,27785.4,18.27
20371009,BARN,30,2018-06-15 05:30:00,27875.4,18.4
20371009,BARN,30,2018-06-15 06:00:00,28629.8,18.22
20371009,BARN,30,2018-06-15 06:30:00,27938.9,18.11
20371009,BARN,30,2018-06-15 07:00:00,28691.3,17.99
20371009,BARN,30,2018-06-15 07:30:00,27775.7,17.72
20371009,BARN,30,2018-06-15 08:00:00,28153.4,17.73
20371009,BARN,30,2018-06-15 08:30:00,34228.6,17.72
20371009,BARN,30,2018-06-15 09:00:00,33829.9,17.34
20371009,BARN,30,2018-06-15 09:30:00,33489,18.37
20371009,BARN,30,2018-06-15 10:00:00,34434.3,18.2
20371009,BARN,30,2018-06-15 10:30:00,34076.5,18.26
20371009,BARN,30,2018-06-15 11:00:00,33802.7,18.09
20371009,BARN,30,2018-06-15 11:30:00,32843.4,17.8
20371009,BARN,30,2018-06-15 12:00:00,31362.3,17.34
20371009,BARN,30,2018-06-15 12:30:00,30619.2,16.51
20371009,BARN,30,2018-06-15 13:00:00,30467.3,16.53
20371009,BARN,30,2018-06-15 13:30:00,30504.5,16.61
20371009,BARN,30,2018-06-15 14:00:00,30438.8,16.63
20371009,BARN,30,2018-06-15 14:30:00,30421.8,16.77
20371009,BARN,30,2018-06-15 15:00:00,30885.9,17.22
20371009,BARN,30,2018-06-15 15:30:00,30856.7,17.4
20371009,BARN,30,2018-06-15 16:00:00,31916.2,17.96
20371009,BARN,30,2018-06-15 16:30:00,32006,18.42
20371009,BARN,30,2018-06-15 17:00:00,32102.5,19.02
20371009,BARN,30,2018-06-15 17:30:00,32227.7,19.7
20371009,BARN,30,2018-06-15 18:00:00,31863.8,20.16
20371009,BARN,30,2018-06-15 18:30:00,31774.7,20.42
20371009,BARN,30,2018-06-15 19:00:00,31275.6,20.48
20371009,BARN,30,2018-06-15 19:30:00,30518.8,20.4
20371009,BARN,30,2018-06-15 20:00:00,29853.5,20.28
20371009,BARN,30,2018-06-15 20:30:00,30277.2,20.3
20371009,BARN,30,2018-06-15 21:00:00,29229,19.21
20371009,BARN,30,2018-06-15 21:30:00,30527.3,19.56
20371009,BARN,30,2018-06-15 22:00:00,32183.7,19.36
20371009,BARN,30,2018-06-15 22:30:00,30912.2,18.95
20371009,BARN,30,2018-06-15 23:00:00,30218.1,17.92
20371009,BARN,30,2018-06-15 23:30:00,30195.6,18.05
20371009,BARN,30,2018-06-16 00:00:00,29215.8,16.96
20371009,BARN,30,2018-06-16 00:30:00,28771.1,16.56
20371009,BARN,30,2018-06-16 01:00:00,28735,16.8
20371009,BARN,30,2018-06-16 01:30:00,28611.9,17
20371009,BARN,30,2018-06-16 02:00:00,28627.2,16.96
20371009,BARN,30,2018-06-16 02:30:00,28560.8,16.9
20371009,BARN,30,2018-06-16 03:00:00,28942.3,16.72
20371009,BARN,30,2018-06-16 03:30:00,28789.2,16.75
20371009,BARN,30,2018-06-16 04:00:00,28729.8,16.76
20371009,BARN,30,2018-06-16 04:30:00,28665.6,16.91
20371009,BARN,30,2018-06-16 05:00:00,28423.9,17.01
20371009,BARN,30,2018-06-16 05:30:00,28168.3,17.13
20371009,BARN,30,2018-06-16 06:00:00,28084.1,17.2
20371009,BARN,30,2018-06-16 06:30:00,27736.9,17.13
20371009,BARN,30,2018-06-16 07:00:00,27397.4,17.06
20371009,BARN,30,2018-06-16 07:30:00,27035.3,17.14
20371009,BARN,30,2018-06-16 08:00:00,26681.7,17.35
20371009,BARN,30,2018-06-16 08:30:00,26120.2,17.72
20371009,BARN,30,2018-06-16 09:00:00,33038.8,18.48
20371009,BARN,30,2018-06-16 09:30:00,35175.8,18.64
20371009,BARN,30,2018-06-16 10:00:00,35467.9,19.07
20371009,BARN,30,2018-06-16 10:30:00,34567.9,18.54
20371009,BARN,30,2018-06-16 11:00:00,35537.9,18.97
20371009,BARN,30,2018-06-16 11:30:00,34684.5,18.51
20371009,BARN,30,2018-06-16 12:00:00,34138.5,18.73
20371009,BARN,30,2018-06-16 12:30:00,33673.9,18.57
20371009,BARN,30,2018-06-16 13:00:00,32611.4,17.18
20371009,BARN,30,2018-06-16 13:30:00,32049.5,16.89
20371009,BARN,30,2018-06-16 14:00:00,31842.2,16.79
20371009,BARN,30,2018-06-16 14:30:00,31894.6,16.79
20371009,BARN,30,2018-06-16 15:00:00,31888.4,16.86
20371009,BARN,30,2018-06-16 15:30:00,31866.9,16.91
20371009,BARN,30,2018-06-16 16:00:00,32675.5,17.42
20371009,BARN,30,2018-06-16 16:30:00,32849.8,17.83
20371009,BARN,30,2018-06-16 17:00:00,33782.3,18.8
20371009,BARN,30,2018-06-16 17:30:00,33963.1,19.48
20371009,BARN,30,2018-06-16 18:00:00,34207.8,20.19
20371009,BARN,30,2018-06-16 18:30:00,34553.8,21.02
20371009,BARN,30,2018-06-16 19:00:00,34270.3,21.67
20371009,BARN,30,2018-06-16 19:30:00,33850.3,21.87
20371009,BARN,30,2018-06-16 20:00:00,33213,21.83
20371009,BARN,30,2018-06-16 20:30:00,32531.5,21.69
20371009,BARN,30,2018-06-16 21:00:00,31802.3,21.46
20371009,BARN,30,2018-06-16 21:30:00,32630.6,21.51
20371009,BARN,30,2018-06-16 22:00:00,30285.7,20.7
20371009,BARN,30,2018-06-16 22:30:00,28911,20.72
20371009,BARN,30,2018-06-16 23:00:00,32115,20.37
20371009,BARN,30,2018-06-16 23:30:00,27736.9,20.02
20371009,BARN,30,2018-06-17 00:00:00,24564.3,19
20371009,BARN,30,2018-06-17 00:30:00,24133.5,18.89
20371009,BARN,30,2018-06-17 01:00:00,23324.5,16.99
20371009,BARN,30,2018-06-17 01:30:00,23009.5,16.2
20371009,BARN,30,2018-06-17 02:00:00,22949.5,16.2
20371009,BARN,30,2018-06-17 02:30:00,22964.9,16.22
20371009,BARN,30,2018-06-17 03:00:00,22970,16.28
20371009,BARN,30,2018-06-17 03:30:00,22653.6,15.61
20371009,BARN,30,2018-06-17 04:00:00,22683.7,15.72
20371009,BARN,30,2018-06-17 04:30:00,22867.6,16.31
20371009,BARN,30,2018-06-17 05:00:00,23273.5,16.47
20371009,BARN,30,2018-06-17 05:30:00,23535.9,17.21
20371009,BARN,30,2018-06-17 06:00:00,23537.7,17.57
20371009,BARN,30,2018-06-17 06:30:00,23543.1,17.94
20371009,BARN,30,2018-06-17 07:00:00,23523.4,18.34
20371009,BARN,30,2018-06-17 07:30:00,23727.2,18.44
20371009,BARN,30,2018-06-17 08:00:00,23760,18.63
20371009,BARN,30,2018-06-17 08:30:00,23669.1,18.95
20371009,BARN,30,2018-06-17 09:00:00,23541.3,19.38
20371009,BARN,30,2018-06-17 09:30:00,23342.1,19.94
20371009,BARN,30,2018-06-17 10:00:00,22020,21.34
20371009,BARN,30,2018-06-17 10:30:00,24008.4,20.8
20371009,BARN,30,2018-06-17 11:00:00,24186.1,21.2
20371009,BARN,30,2018-06-17 11:30:00,24124.1,20.71
20371009,BARN,30,2018-06-17 12:00:00,24385.3,21.26
20371009,BARN,30,2018-06-17 12:30:00,24383.4,20.28
20371009,BARN,30,2018-06-17 13:00:00,24438.9,20.84
20371009,BARN,30,2018-06-17 13:30:00,24159.7,19.95
20371009,BARN,30,2018-06-17 14:00:00,23026.7,17.04
20371009,BARN,30,2018-06-17 14:30:00,22784.6,16.47
20371009,BARN,30,2018-06-17 15:00:00,22268.6,16.43
20371009,BARN,30,2018-06-17 15:30:00,22231.4,16.39
20371009,BARN,30,2018-06-17 16:00:00,22018.4,16.44
20371009,BARN,30,2018-06-17 16:30:00,21888.9,16.2
20371009,BARN,30,2018-06-17 17:00:00,22935.8,17.07
20371009,BARN,30,2018-06-17 17:30:00,23270,18.11
20371009,BARN,30,2018-06-17 18:00:00,23521.6,18.94
20371009,BARN,30,2018-06-17 18:30:00,23888.2,20.15
20371009,BARN,30,2018-06-17 19:00:00,24097.9,20.91
20371009,BARN,30,2018-06-17 19:30:00,24437,21.78
20371009,BARN,30,2018-06-17 20:00:00,24492.8,22.32
20371009,BARN,30,2018-06-17 20:30:00,24433.2,22.55
20371009,BARN,30,2018-06-17 21:00:00,24421.7,22.6
20371009,BARN,30,2018-06-17 21:30:00,24154.1,22.44
20371009,BARN,30,2018-06-17 22:00:00,23633,22.15
20371009,BARN,30,2018-06-17 22:30:00,23823.9,22.14
20371009,BARN,30,2018-06-17 23:00:00,24101.6,21.51
20371009,BARN,30,2018-06-17 23:30:00,24337.6,21.71
20371009,BARN,30,2018-06-18 00:00:00,24051.2,20.84
20371009,BARN,30,2018-06-18 00:30:00,23973.1,20.84
20371009,BARN,30,2018-06-18 01:00:00,23270,19.12
20371009,BARN,30,2018-06-18 01:30:00,23329.8,19.42
20371009,BARN,30,2018-06-18 02:00:00,22545.4,17.49
20371009,BARN,30,2018-06-18 02:30:00,21955.1,15.99
20371009,BARN,30,2018-06-18 03:00:00,21899.9,15.83
20371009,BARN,30,2018-06-18 03:30:00,21877.9,15.77
20371009,BARN,30,2018-06-18 04:00:00,21899.9,15.79
20371009,BARN,30,2018-06-18 04:30:00,21681.7,15.15
20371009,BARN,30,2018-06-18 05:00:00,21846.6,15.72
20371009,BARN,30,2018-06-18 05:30:00,22176.6,16.44
20371009,BARN,30,2018-06-18 06:00:00,22613.5,16.43
20371009,BARN,30,2018-06-18 06:30:00,22976.9,17.61
20371009,BARN,30,2018-06-18 07:00:00,22966.6,17.94
20371009,BARN,30,2018-06-18 07:30:00,23201.7,18.55
20371009,BARN,30,2018-06-18 08:00:00,23303.3,19.02
20371009,BARN,30,2018-06-18 08:30:00,23255.9,19.29
20371009,BARN,30,2018-06-18 09:00:00,23296.3,19.65
20371009,BARN,30,2018-06-18 09:30:00,23667.3,20.19
20371009,BARN,30,2018-06-18 10:00:00,23689.1,20.8
20371009,BARN,30,2018-06-18 10:30:00,37225.1,22.25
20371009,BARN,30,2018-06-18 11:00:00,38769.3,22.89
20371009,BARN,30,2018-06-18 11:30:00,38600.8,22.3
20371009,BARN,30,2018-06-18 12:00:00,38642.8,21.85
20371009,BARN,30,2018-06-18 12:30:00,38668.1,21.81
20371009,BARN,30,2018-06-18 13:00:00,38794.6,21.84
20371009,BARN,30,2018-06-18 13:30:00,38731.3,21.13
20371009,BARN,30,2018-06-18 14:00:00,38630.2,20.9
20371009,BARN,30,2018-06-18 14:30:00,38672.3,20.79
20371009,BARN,30,2018-06-18 15:00:00,35981,17.68
20371009,BARN,30,2018-06-18 15:30:00,34809,16.55
20371009,BARN,30,2018-06-18 16:00:00,34458.8,16.26
20371009,BARN,30,2018-06-18 16:30:00,34451.8,16.32
20371009,BARN,30,2018-06-18 17:00:00,34169.7,16.07
20371009,BARN,30,2018-06-18 17:30:00,33864,15.78
20371009,BARN,30,2018-06-18 18:00:00,33928.9,16.17
20371009,BARN,30,2018-06-18 18:30:00,34378.3,16.99
20371009,BARN,30,2018-06-18 19:00:00,34571.4,17.5
20371009,BARN,30,2018-06-18 19:30:00,35523.1,19.28
20371009,BARN,30,2018-06-18 20:00:00,35767.7,20.22
20371009,BARN,30,2018-06-18 20:30:00,38466.8,21.1
20371009,BARN,30,2018-06-18 21:00:00,36079,21.72
20371009,BARN,30,2018-06-18 21:30:00,35299.5,21.85
20371009,BARN,30,2018-06-18 22:00:00,35085.3,21.8
20371009,BARN,30,2018-06-18 22:30:00,33887.9,21.76
20371009,BARN,30,2018-06-18 23:00:00,33966.5,21.62
20371009,BARN,30,2018-06-18 23:30:00,34350.4,21.64
20371009,BARN,30,2018-06-19 00:00:00,33963.1,21.29
20371009,BARN,30,2018-06-19 00:30:00,35719.3,21.46
20371009,BARN,30,2018-06-19 01:00:00,37388.4,20.59
20371009,BARN,30,2018-06-19 01:30:00,38135,20.78
20371009,BARN,30,2018-06-19 02:00:00,37942.1,20.6
20371009,BARN,30,2018-06-19 02:30:00,37276.8,19.3
20371009,BARN,30,2018-06-19 03:00:00,36617.9,18.4
20371009,BARN,30,2018-06-19 03:30:00,35197.6,16.96
20371009,BARN,30,2018-06-19 04:00:00,34970.1,16.6
20371009,BARN,30,2018-06-19 04:30:00,34727.1,16.56
20371009,BARN,30,2018-06-19 05:00:00,34613.8,16.56
20371009,BARN,30,2018-06-19 05:30:00,34511.5,16.41
20371009,BARN,30,2018-06-19 06:00:00,34197.4,16.63
20371009,BARN,30,2018-06-19 06:30:00,34511.5,17.34
20371009,BARN,30,2018-06-19 07:00:00,34859,17.57
20371009,BARN,30,2018-06-19 07:30:00,35085.3,18.27
20371009,BARN,30,2018-06-19 08:00:00,35343.3,18.69
20371009,BARN,30,2018-06-19 08:30:00,35812.4,19.33
20371009,BARN,30,2018-06-19 09:00:00,33593,19.91
20371009,BARN,30,2018-06-19 09:30:00,35887.2,20.19
20371009,BARN,30,2018-06-19 10:00:00,35659.9,20.5
20371009,BARN,30,2018-06-19 10:30:00,34801.9,21.06
20371009,BARN,30,2018-06-19 11:00:00,34245.9,21.74
20371009,BARN,30,2018-06-19 11:30:00,36325.9,22.72
20371009,BARN,30,2018-06-19 12:00:00,36800.4,23.39
20371009,BARN,30,2018-06-19 12:30:00,37893.1,23.6
20371009,BARN,30,2018-06-19 13:00:00,38837,22.99
20371009,BARN,30,2018-06-19 13:30:00,38554.7,22.65
20371009,BARN,30,2018-06-19 14:00:00,38735.5,22.58
20371009,BARN,30,2018-06-19 14:30:00,38471,21.83
20371009,BARN,30,2018-06-19 15:00:00,39088.2,22.55
20371009,BARN,30,2018-06-19 15:30:00,37872.7,21.22
20371009,BARN,30,2018-06-19 16:00:00,36303,19.38
20371009,BARN,30,2018-06-19 16:30:00,35317.7,18.12
20371009,BARN,30,2018-06-19 17:00:00,35078.1,17.94
20371009,BARN,30,2018-06-19 17:30:00,34984.4,17.78
20371009,BARN,30,2018-06-19 18:00:00,34663.3,17.85
20371009,BARN,30,2018-06-19 18:30:00,34984.4,18.28
20371009,BARN,30,2018-06-19 19:00:00,35689.6,19.54
20371009,BARN,30,2018-06-19 19:30:00,35693.3,19.69
20371009,BARN,30,2018-06-19 20:00:00,36280.1,20.67
20371009,BARN,30,2018-06-19 20:30:00,36579.3,21.28
20371009,BARN,30,2018-06-19 21:00:00,36964.7,21.73
20371009,BARN,30,2018-06-19 21:30:00,36933.3,22.34
20371009,BARN,30,2018-06-19 22:00:00,36158.5,22.74
20371009,BARN,30,2018-06-19 22:30:00,36287.7,22.81
20371009,BARN,30,2018-06-19 23:00:00,35089,22.64
20371009,BARN,30,2018-06-19 23:30:00,35574.8,22.52
20371009,BARN,30,2018-06-20 00:00:00,35078.1,22.42
20371009,BARN,30,2018-06-20 00:30:00,34962.9,22.16
20371009,BARN,30,2018-06-20 01:00:00,36521.5,21.56
20371009,BARN,30,2018-06-20 01:30:00,36629.5,22.15
20371009,BARN,30,2018-06-20 02:00:00,34851.8,21.53
20371009,BARN,30,2018-06-20 02:30:00,33840.1,21.02
20371009,BARN,30,2018-06-20 03:00:00,36230.6,20.55
20371009,BARN,30,2018-06-20 03:30:00,35002.4,20.08
20371009,BARN,30,2018-06-20 04:00:00,34977.3,19.57
20371009,BARN,30,2018-06-20 04:30:00,34066.1,18.51
20371009,BARN,30,2018-06-20 05:00:00,33432.1,17.68
20371009,BARN,30,2018-06-20 05:30:00,33242.8,17.42
20371009,BARN,30,2018-06-20 06:00:00,33133.9,17.34
20371009,BARN,30,2018-06-20 06:30:00,32872.5,17.3
20371009,BARN,30,2018-06-20 07:00:00,32598.6,17.35
20371009,BARN,30,2018-06-20 07:30:00,33606.5,18.13
20371009,BARN,30,2018-06-20 08:00:00,33741.6,18.49
20371009,BARN,30,2018-06-20 08:30:00,34004.2,19.13
20371009,BARN,30,2018-06-20 09:00:00,34121.3,19.47
20371009,BARN,30,2018-06-20 09:30:00,34114.4,19.87
20371009,BARN,30,2018-06-20 10:00:00,34518.6,20.28
20371009,BARN,30,2018-06-20 10:30:00,32218.2,20.63
20371009,BARN,30,2018-06-20 11:00:00,31603.8,21.12
20371009,BARN,30,2018-06-20 11:30:00,30014,21.73
20371009,BARN,30,2018-06-20 12:00:00,29991.7,22.17
20371009,BARN,30,2018-06-20 12:30:00,33133.9,22.77
20371009,BARN,30,2018-06-20 13:00:00,32694.8,23.08
20371009,BARN,30,2018-06-20 13:30:00,32353.7,22.99
20371009,BARN,30,2018-06-20 14:00:00,33535.9,22.92
20371009,BARN,30,2018-06-20 14:30:00,33549.3,23.02
20371009,BARN,30,2018-06-20 15:00:00,32944.1,22.28
20371009,BARN,30,2018-06-20 15:30:00,32471,21.99
20371009,BARN,30,2018-06-20 16:00:00,33170.1,22.1
20371009,BARN,30,2018-06-20 16:30:00,32963.6,21.27
20371009,BARN,30,2018-06-20 17:00:00,30743.3,19.64
20371009,BARN,30,2018-06-20 17:30:00,29922.5,18.22
20371009,BARN,30,2018-06-20 18:00:00,29526.2,17.56
20371009,BARN,30,2018-06-20 18:30:00,29421.2,17.48
20371009,BARN,30,2018-06-20 19:00:00,29359.6,17.57
20371009,BARN,30,2018-06-20 19:30:00,29028.6,17.15
20371009,BARN,30,2018-06-20 20:00:00,29574.9,17.92
20371009,BARN,30,2018-06-20 20:30:00,29861.8,18.51
20371009,BARN,30,2018-06-20 21:00:00,29950.1,18.75
20371009,BARN,30,2018-06-20 21:30:00,30624.9,20.31
20371009,BARN,30,2018-06-20 22:00:00,30772.3,20.79
20371009,BARN,30,2018-06-20 22:30:00,31679.9,21.22
20371009,BARN,30,2018-06-20 23:00:00,31634.2,21.64
20371009,BARN,30,2018-06-20 23:30:00,31299.5,21.62
20371009,BARN,30,2018-06-21 00:00:00,31020.8,21.49
20371009,BARN,30,2018-06-21 00:30:00,30453.1,21.44
20371009,BARN,30,2018-06-21 01:00:00,30280.1,21.55
20371009,BARN,30,2018-06-21 01:30:00,30260.3,21.45
20371009,BARN,30,2018-06-21 02:00:00,30648,20.86
20371009,BARN,30,2018-06-21 02:30:00,30607.7,21.41
20371009,BARN,30,2018-06-21 03:00:00,30058.5,20.73
20371009,BARN,30,2018-06-21 03:30:00,31928.6,20.38
20371009,BARN,30,2018-06-21 04:00:00,32180.6,20.31
20371009,BARN,30,2018-06-21 04:30:00,31213,19.05
20371009,BARN,30,2018-06-21 05:00:00,31431.4,19.58
20371009,BARN,30,2018-06-21 05:30:00,30848,18.64
20371009,BARN,30,2018-06-21 06:00:00,30117.1,17.28
20371009,BARN,30,2018-06-21 06:30:00,29768.3,16.76
20371009,BARN,30,2018-06-21 07:00:00,29741,16.69
20371009,BARN,30,2018-06-21 07:30:00,29702.7,16.62
20371009,BARN,30,2018-06-21 08:00:00,29798.5,16.63
20371009,BARN,30,2018-06-21 08:30:00,30427.4,17.66
20371009,BARN,30,2018-06-21 09:00:00,30478.8,17.71
20371009,BARN,30,2018-06-21 09:30:00,30763.6,18.5
20371009,BARN,30,2018-06-21 10:00:00,31109.2,19.3
20371009,BARN,30,2018-06-21 10:30:00,31222,19.69
20371009,BARN,30,2018-06-21 11:00:00,30929.8,20.12
20371009,BARN,30,2018-06-21 11:30:00,30959.1,20.74
20371009,BARN,30,2018-06-21 12:00:00,31056.1,21.51
20371009,BARN,30,2018-06-21 12:30:00,31079.7,22.35
20371009,BARN,30,2018-06-21 13:00:00,31006,22.87
20371009,BARN,30,2018-06-21 13:30:00,30970.8,23.31
20371009,BARN,30,2018-06-21 14:00:00,31171.5,23.65
20371009,BARN,30,2018-06-21 14:30:00,31537.1,23.3
20371009,BARN,30,2018-06-21 15:00:00,31497.8,23.39
20371009,BARN,30,2018-06-21 15:30:00,31222,23
20371009,BARN,30,2018-06-21 16:00:00,30379.1,22.34
20371009,BARN,30,2018-06-21 16:30:00,30039,22.13
20371009,BARN,30,2018-06-21 17:00:00,29886.6,22.19
20371009,BARN,30,2018-06-21 17:30:00,30950.3,21.12
20371009,BARN,30,2018-06-21 18:00:00,30078,19.65
20371009,BARN,30,2018-06-21 18:30:00,29730,18.95
20371009,BARN,30,2018-06-21 19:00:00,29550.5,18.61
20371009,BARN,30,2018-06-21 19:30:00,29375.6,18.47
20371009,BARN,30,2018-06-21 20:00:00,29397.1,18.52
20371009,BARN,30,2018-06-21 20:30:00,29191.9,18.43
20371009,BARN,30,2018-06-21 21:00:00,29534.3,18.86
20371009,BARN,30,2018-06-21 21:30:00,29914.2,19.7
20371009,BARN,30,2018-06-21 22:00:00,30080.8,20.13
20371009,BARN,30,2018-06-21 22:30:00,30510.2,20.98
20371009,BARN,30,2018-06-21 23:00:00,30691.3,21.29
20371009,BARN,30,2018-06-21 23:30:00,30691.3,21.85
20371009,BARN,30,2018-06-22 00:00:00,30754.9,22.29
20371009,BARN,30,2018-06-22 00:30:00,31189.3,22.39
20371009,BARN,30,2018-06-22 01:00:00,30848,22.49
20371009,BARN,30,2018-06-22 01:30:00,30558.9,22.48
20371009,BARN,30,2018-06-22 02:00:00,30297,22.42
20371009,BARN,30,2018-06-22 02:30:00,30518.8,22.46
20371009,BARN,30,2018-06-22 03:00:00,30513,21.74
20371009,BARN,30,2018-06-22 03:30:00,31100.4,22.82
20371009,BARN,30,2018-06-22 04:00:00,30268.8,21.76
20371009,BARN,30,2018-06-22 04:30:00,30187.2,21.07
20371009,BARN,30,2018-06-22 05:00:00,30064.1,21.08
20371009,BARN,30,2018-06-22 05:30:00,29421.2,20.07
20371009,BARN,30,2018-06-22 06:00:00,29507.3,20.52
20371009,BARN,30,2018-06-22 06:30:00,29263.6,19.94
20371009,BARN,30,2018-06-22 07:00:00,28874.6,19.13
20371009,BARN,30,2018-06-22 07:30:00,28459.3,18.33
20371009,BARN,30,2018-06-22 08:00:00,28323.2,18.25
20371009,BARN,30,2018-06-22 08:30:00,28431.5,18.43
20371009,BARN,30,2018-06-22 09:00:00,28606.8,18.71
20371009,BARN,30,2018-06-22 09:30:00,29292.8,19.9
20371009,BARN,30,2018-06-22 10:00:00,29456.1,20.2
20371009,BARN,30,2018-06-22 10:30:00,29700,20.76
20371009,BARN,30,2018-06-22 11:00:00,29997.3,21.07
20371009,BARN,30,2018-06-22 11:30:00,30111.5,21.52
20371009,BARN,30,2018-06-22 12:00:00,31183.3,22.09
20371009,BARN,30,2018-06-22 12:30:00,30564.6,22.72
20371009,BARN,30,2018-06-22 13:00:00,31091.5,23.49
20371009,BARN,30,2018-06-22 13:30:00,29596.6,24.03
20371009,BARN,30,2018-06-22 14:00:00,29136.4,24.36
20371009,BARN,30,2018-06-22 14:30:00,28942.3,24.64
20371009,BARN,30,2018-06-22 15:00:00,29002.4,24.64
20371009,BARN,30,2018-06-22 15:30:00,29477.7,24.47
20371009,BARN,30,2018-06-22 16:00:00,28822.8,24.17
20371009,BARN,30,2018-06-22 16:30:00,30427.4,23.68
20371009,BARN,30,2018-06-22 17:00:00,35988.6,22.89
20371009,BARN,30,2018-06-22 17:30:00,35637.7,22.72
20371009,BARN,30,2018-06-22 18:00:00,34952.1,22.37
20371009,BARN,30,2018-06-22 18:30:00,34610.2,21.72
20371009,BARN,30,2018-06-22 19:00:00,33939.1,20.79
20371009,BARN,30,2018-06-22 19:30:00,33130.6,19.51
20371009,BARN,30,2018-06-22 20:00:00,32445.5,18.41
20371009,BARN,30,2018-06-22 20:30:00,32249.6,18.15
20371009,BARN,30,2018-06-22 21:00:00,32252.8,18.34
20371009,BARN,30,2018-06-22 21:30:00,32382.1,18.47
20371009,BARN,30,2018-06-22 22:00:00,32950.6,19.38
20371009,BARN,30,2018-06-22 22:30:00,33097.8,20.02
20371009,BARN,30,2018-06-22 23:00:00,32931.1,20.42
20371009,BARN,30,2018-06-22 23:30:00,33012.6,21.09
20371009,BARN,30,2018-06-23 00:00:00,33275.9,21.2
20371009,BARN,30,2018-06-23 00:30:00,33120.8,21.35
20371009,BARN,30,2018-06-23 01:00:00,32769,21.33
20371009,BARN,30,2018-06-23 01:30:00,32278,21.1
20371009,BARN,30,2018-06-23 02:00:00,31768.5,20.88
20371009,BARN,30,2018-06-23 02:30:00,31121.1,20.62
20371009,BARN,30,2018-06-23 03:00:00,30749.1,20.49
20371009,BARN,30,2018-06-23 03:30:00,30842.1,20.5
20371009,BARN,30,2018-06-23 04:00:00,30827.6,19.92
20371009,BARN,30,2018-06-23 04:30:00,31655.5,21.22
20371009,BARN,30,2018-06-23 05:00:00,30909.3,20.42
20371009,BARN,30,2018-06-23 05:30:00,29850.7,19.73
20371009,BARN,30,2018-06-23 06:00:00,30147.9,20.43
20371009,BARN,30,2018-06-23 06:30:00,29461.5,19.35
20371009,BARN,30,2018-06-23 07:00:00,29394.4,19.42
20371009,BARN,30,2018-06-23 07:30:00,29602,19.68
20371009,BARN,30,2018-06-23 08:00:00,28423.9,17.44
20371009,BARN,30,2018-06-23 08:30:00,27497.1,15.53
20371009,BARN,30,2018-06-23 09:00:00,27513.7,15.67
20371009,BARN,30,2018-06-23 09:30:00,27652.6,15.74
20371009,BARN,30,2018-06-23 10:00:00,27768.4,16.26
20371009,BARN,30,2018-06-23 10:30:00,27802.3,16.53
20371009,BARN,30,2018-06-23 11:00:00,28727.3,18.54
20371009,BARN,30,2018-06-23 11:30:00,28984.1,19.31
20371009,BARN,30,2018-06-23 12:00:00,28931.9,19.42
20371009,BARN,30,2018-06-23 12:30:00,28937.1,19.56
20371009,BARN,30,2018-06-23 13:00:00,28815,19.66
20371009,BARN,30,2018-06-23 13:30:00,28537.9,19.66
20371009,BARN,30,2018-06-23 14:00:00,28170.8,19.62
20371009,BARN,30,2018-06-23 14:30:00,28220.6,19.58
20371009,BARN,30,2018-06-23 15:00:00,27509,19.54
20371009,BARN,30,2018-06-23 15:30:00,27795.1,19.74
20371009,BARN,30,2018-06-23 16:00:00,27749,19.63
20371009,BARN,30,2018-06-23 16:30:00,28704.1,19.77
20371009,BARN,30,2018-06-23 17:00:00,28318.2,19.79
20371009,BARN,30,2018-06-23 17:30:00,28141,19.62
20371009,BARN,30,2018-06-23 18:00:00,27787.8,18.99
20371009,BARN,30,2018-06-23 18:30:00,27953.6,19.18
20371009,BARN,30,2018-06-23 19:00:00,27657.4,18.55
